id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels
hao_cCD4-CTL_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,CD4 CTL,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-CTL_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,CD4 CTL,NK,,NK cells,,0,0,0,0.0,8,1,"[""NK""]"
hao_cCD4-CTL_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,CD4 CTL,NK,,NK cells,,0,0,0,0.0,8,1,"[""NK""]"
hao_cCD4-CTL_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,CD4 CTL,NK,,NK cells,,0,0,0,0.0,8,1,"[""NK""]"
hao_cCD4-CTL_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,CD4 CTL,NK,,NK cells,,0,0,0,0.0,8,1,"[""NK""]"
hao_cCD4-Naive_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,CD4 Naive,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-Naive_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,CD4 Naive,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-Naive_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_0_r0_symbol,symbol,noise,0,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_2_r0_symbol,symbol,noise,2,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_2_r1_symbol,symbol,noise,2,1,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_2_r2_symbol,symbol,noise,2,2,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_4_r0_symbol,symbol,noise,4,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_4_r1_symbol,symbol,noise,4,1,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_4_r2_symbol,symbol,noise,4,2,0,none,CD4 Naive,Platelet,,Megakaryocytes,,0,0,0,0.0,1,1,"[""Platelet""]"
hao_cCD4-Naive_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,CD4 Naive,Platelet,,Megakaryocytes,,0,0,0,0.0,1,1,"[""Platelet""]"
hao_cCD4-Naive_noise_6_r0_symbol,symbol,noise,6,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_6_r1_symbol,symbol,noise,6,1,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_noise_6_r2_symbol,symbol,noise,6,2,0,none,CD4 Naive,B naive,,B cells naive,,0,0,0,0.0,1,1,"[""B naive""]"
hao_cCD4-Naive_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,CD4 Naive,B naive,,B cells naive,,0,0,0,0.0,1,1,"[""B naive""]"
hao_cCD4-Naive_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,CD4 Naive,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Naive_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,CD4 Naive,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-Naive_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,CD4 Naive,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-Proliferating_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,4,1,"[""gdT""]"
hao_cCD4-Proliferating_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,4,1,"[""gdT""]"
hao_cCD4-Proliferating_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,CD4 Proliferating,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Proliferating_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,CD4 Proliferating,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-Proliferating_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,1,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,1,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_0_r0_symbol,symbol,noise,0,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_2_r0_symbol,symbol,noise,2,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_2_r1_symbol,symbol,noise,2,1,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_2_r2_symbol,symbol,noise,2,2,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_4_r0_symbol,symbol,noise,4,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_4_r1_symbol,symbol,noise,4,1,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_4_r2_symbol,symbol,noise,4,2,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,1,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,1,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_6_r0_symbol,symbol,noise,6,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_6_r1_symbol,symbol,noise,6,1,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,2,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_6_r2_symbol,symbol,noise,6,2,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,1,1,"[""gdT""]"
hao_cCD4-Proliferating_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,1,1,"[""gdT""]"
hao_cCD4-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-Proliferating_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,CD4 Proliferating,gdT,,Gamma delta T cells,,0,0,0,0.0,3,1,"[""gdT""]"
hao_cCD4-TCM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,1,2,"[""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,1,2,"[""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,CD4 TCM,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-TCM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,CD4 TCM,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-TCM_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,1,2,"[""CD4 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,1,2,"[""CD4 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,CD4 TCM,ILC,,Nuocytes,,0,0,0,0.0,1,2,"[""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,CD4 TCM,ILC,,Nuocytes,,0,0,0,0.0,1,2,"[""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_0_r0_symbol,symbol,noise,0,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_2_r0_symbol,symbol,noise,2,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_2_r1_symbol,symbol,noise,2,1,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_2_r2_symbol,symbol,noise,2,2,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_4_r0_symbol,symbol,noise,4,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_4_r1_symbol,symbol,noise,4,1,0,none,CD4 TCM,ILC,,Nuocytes,,0,0,0,0.0,1,2,"[""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,CD4 TCM,ILC,,Nuocytes,,0,0,0,0.0,1,2,"[""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_4_r2_symbol,symbol,noise,4,2,0,none,CD4 TCM,ILC,,Nuocytes,,0,0,0,0.0,1,3,"[""Eryth"", ""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,CD4 TCM,ILC,,Nuocytes,,0,0,0,0.0,1,3,"[""Eryth"", ""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_6_r0_symbol,symbol,noise,6,0,0,none,CD4 TCM,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-TCM_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,CD4 TCM,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cCD4-TCM_noise_6_r1_symbol,symbol,noise,6,1,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,1,4,"[""B cell (subtype unclear)"", ""B memory"", ""B naive"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,1,4,"[""B cell (subtype unclear)"", ""B memory"", ""B naive"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_6_r2_symbol,symbol,noise,6,2,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,5,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TCM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,CD4 TCM,T cell (CD4/CD8/other unclear),,T memory cells,,0,0,0,0.0,5,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TEM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,CD4 TEM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,4,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TEM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,CD4 TEM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,4,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TEM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,CD4 TEM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,4,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD4-TEM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,CD4 TEM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,4,1,"[""T cell (CD4/CD8/other unclear)""]"
