id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_cdnT_noise_6_r2_ensembl,ensembl,noise,6,2,0,anthropic,dnT,T cell,0.75,"The strongest and most specific marker here is CD3D (T-cell receptor complex subunit), consistent with FYB1 (T-cell signaling adapter) and LDHB (enriched in naive T cells). This points clearly to a T cell population, likely naive/general T cell given LDHB enrichment and the low mitochondrial/ribosomal complexity of the other genes (largely non-specific housekeeping genes).

```json
{""cell_type"": ""T cell"", ""confidence"": 0.75}
```",ok,7108,430,,0.018516,2,3,8.2
hao_cCD4-CTL_noise_6_r2_symbol,symbol,noise,6,2,0,anthropic,CD4 CTL,Memory CD4+ T cell,0.65,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.65}",ok,3562,224,,0.009364,2,2,5.5
hao_cCD4-CTL_noise_6_r2_ensembl,ensembl,noise,6,2,0,anthropic,CD4 CTL,T cell,0.85,"{""cell_type"": ""T cell"", ""confidence"": 0.85}",ok,7880,381,,0.01957,2,3,8.3
hao_cNK_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,NK,"Natural killer (NK) cell, likely CD56dim/CD16-bright cytotoxic subset",0.9,"{""cell_type"": ""Natural killer (NK) cell, likely CD56dim/CD16-bright cytotoxic subset"", ""confidence"": 0.9}",ok,5340,247,,0.01315,1,2,4.1
hao_cNK_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,NK,Natural killer (NK) cell (CD56dim/CD16+ cytotoxic NK subset),0.9,"{""cell_type"": ""Natural killer (NK) cell (CD56dim/CD16+ cytotoxic NK subset)"", ""confidence"": 0.9}",ok,10429,537,,0.026228,2,3,9.3
hao_ccDC1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,cDC1,Conventional dendritic cell 1 (cDC1),0.85,"{""cell_type"": ""Conventional dendritic cell 1 (cDC1)"", ""confidence"": 0.85}",ok,5463,324,,0.014166,2,3,5.6
hao_ccDC1_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,cDC1,Conventional dendritic cell 1 (cDC1),0.8,"Based on the marker gene profile — CLEC9A (a top, highly specific marker for cDC1), WDFY4 (involved in antigen cross-presentation, characteristic of cDC1), CPVL, and a suite of MHC class II genes (CD74, HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DQB1) typical of professional antigen-presenting cells — this cluster corresponds to conventional (myeloid) dendritic cells, specifically the cDC1 subset.

```json
{""cell_type"": ""Conventional dendritic cell 1 (cDC1)"", ""confidence"": 0.8}
```",ok,13291,1075,,0.037332,3,4,16.6
hao_cMAIT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell,0.72,"{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell"", ""confidence"": 0.72}",ok,4435,276,,0.01163,1,2,4.5
hao_cMAIT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,MAIT,CD8+ effector memory T cell (GZMK+ memory/effector T cells),0.62,"```json
{""cell_type"": ""CD8+ effector memory T cell (GZMK+ memory/effector T cells)"", ""confidence"": 0.62}
```

**Reasoning:** The marker set is dominated by classic T-lymphocyte genes rather than markers of B cells, monocytes, or NK cells:

- **GZMK** – hallmark of effector/effector-memory (non-cytotoxic terminally differentiated) CD8+ T cells, top-ranked marker for ""Effector T cell"" and ""Effector memory T cell"" in CellMarker.
- **IL7R (CD127)** – classic memory T-cell survival receptor, top marker for memory CD4/CD8 T cells.
- **KLRB1 (CD161)** – enriched in memory/effector T cells, MAIT cells, and NKT cells.
- **CD69** – early T-cell activation marker.
- **CXCR4, DUSP2, ZFP36L2** – broadly expressed in activated/effector T-cell subsets, consistent with a lymphoid, non-naive T-cell state.
- **NCR3, PHACTR2, ARL4C** – less cell-type specific but compatible with lymphocyte/NK-related biology.

Together, this profile (GZMK+, IL7R+, KLRB1+, CD69+) best fits a **memory/effector CD8+ T cell population** (with possible MAIT-like overlap), rather than naive T cells, B cells, or myeloid cells.",ok,6383,1168,,0.024446,2,2,16.1
hao_cCD4-TCM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 TCM,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,4453,238,,0.011286,1,2,5.7
hao_cCD4-TCM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 TCM,CD4+ T cell (naive/memory),0.75,"Based on the marker genes (IL7R, LTB, TRAC, MAL, CD3D, TCF7, TRAT1), this cluster shows strong T-cell identity, with a combination of naive/memory CD4+ T cell markers (MAL, TCF7 favor naive; IL7R, LTB favor memory) — consistent with a CD4+ T cell population.

```json
{""cell_type"": ""CD4+ T cell (naive/memory)"", ""confidence"": 0.75}
```",ok,9276,414,,0.022692,2,3,9.9
hao_cCD8-TEM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD8 TEM,Cytotoxic CD8+ T cell,0.88,"{""cell_type"": ""Cytotoxic CD8+ T cell"", ""confidence"": 0.88}",ok,5334,169,,0.012358,1,2,4.2
hao_cCD8-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell (effector/memory),0.9,"Based on the marker genes—CD8A, CD8B, CD3D, CD3G (T-cell/CD8 co-receptor complex), combined with cytotoxic effector molecules NKG7, GZMM, CCL5, and CST7, plus general IL32/B2M—this profile is highly characteristic of a cytotoxic CD8+ T lymphocyte population (likely effector/memory CD8+ T cells).

```json
{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.9}
```",ok,10476,626,,0.027212,2,3,10.1
hao_cB-memory_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,B memory,B cell,0.95,"{""cell_type"": ""B cell"", ""confidence"": 0.95}",ok,3496,156,,0.008552,1,2,3.5
hao_cB-memory_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,9076,578,,0.023932,2,3,9.6
hao_cCD8-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD8 Proliferating,Proliferating lymphocyte (cycling T/NK or B cell population),0.75,"{""cell_type"": ""Proliferating lymphocyte (cycling T/NK or B cell population)"", ""confidence"": 0.75}",ok,4337,316,,0.011834,2,3,6.1
hao_cCD8-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD8 Proliferating,Proliferating lymphocytes (cycling T/NK/B cells),0.65,"Based on the gene set—STMN1, HMGB2, DEK, TUBA1B, PCNA, DUT, HMGN2, PFN1, CFL1—which are dominated by cell-cycle/proliferation markers (chromatin remodeling factors, DNA replication machinery, and tubulin/cytoskeletal dynamics genes typical of actively dividing cells), plus the CellMarker association of TUBA1B with ""Proliferative lymphocyte,"" this cluster most likely represents a population of actively proliferating lymphocytes within the PBMC sample.

```json
{""cell_type"": ""Proliferating lymphocytes (cycling T/NK/B cells)"", ""confidence"": 0.65}
```",ok,12080,960,,0.03376,3,4,15.3
hao_ccDC2_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,cDC2,Conventional dendritic cell (myeloid DC),0.8,"{""cell_type"": ""Conventional dendritic cell (myeloid DC)"", ""confidence"": 0.8}",ok,3679,182,,0.009178,1,2,3.5
hao_ccDC2_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,cDC2,"Myeloid dendritic cell (conventional DC, cDC2)",0.85,"Based on the marker gene profile — a strong combination of MHC class II genes (HLA-DRA, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQB1, HLA-DRB1) together with FCER1A (a top-ranked dendritic cell marker), CST3, LYZ, and CPVL — this cluster represents **myeloid dendritic cells** (conventional DCs, particularly cDC2), which are professional antigen-presenting cells expressing high levels of HLA-II and FCER1A.

```json
{""cell_type"": ""Myeloid dendritic cell (conventional DC, cDC2)"", ""confidence"": 0.85}
```",ok,9561,856,,0.027682,2,3,12.5
hao_cCD4-Naive_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 Naive,Naive T cell,0.45,"Based on the marker gene set — almost exclusively ribosomal protein genes (RPL/RPS family) with strong overlap to CellMarker's ""Double-negative T cell"" and ""Naive T cell""/""CD8+ T cell"" marker lists — this cluster most likely represents a resting/naive lymphocyte population (T cells), characterized by low transcriptional activity and high ribosomal gene expression typical of quiescent naive T lymphocytes.

```json
{""cell_type"": ""Naive T cell"", ""confidence"": 0.45}
```",ok,5794,598,,0.017568,3,3,8.3
hao_cCD4-Naive_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 Naive,T cell (likely naive/double-negative T cell subset),0.5,"{""cell_type"": ""T cell (likely naive/double-negative T cell subset)"", ""confidence"": 0.5}",ok,8208,467,,0.021086,2,3,8.8
hao_cCD14-Mono_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD14 Mono,CD14+ Classical Monocyte,0.96,"{""cell_type"": ""CD14+ Classical Monocyte"", ""confidence"": 0.96}",ok,3963,227,,0.010196,1,2,4.8
hao_cCD14-Mono_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD14 Mono,CD14+ classical monocyte,0.95,"{""cell_type"": ""CD14+ classical monocyte"", ""confidence"": 0.95}",ok,9432,598,,0.024844,2,3,9.4
hao_cNK-CD56bright_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,NK_CD56bright,CD56bright natural killer cell,0.8,"Based on the marker profile — strong NK cell genes (KLRD1, GNLY, IL2RB, CTSW, KLRF1, KLRC1) combined with XCL1/XCL2 (top markers of CD56bright NK cells) and SELL (CD62L, characteristic of the CD56bright subset which retains lymph-node homing capacity, unlike cytotoxic CD56dim NK cells) — this cluster corresponds to the **CD56bright NK cell** subset rather than conventional cytotoxic CD56dim NK cells.

```json
{""cell_type"": ""CD56bright natural killer cell"", ""confidence"": 0.8}
```",ok,4660,449,,0.01381,1,2,6.5
hao_cNK-CD56bright_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,NK_CD56bright,CD56bright Natural Killer (NK) cell subset,0.85,"```json
{""cell_type"": ""CD56bright Natural Killer (NK) cell subset"", ""confidence"": 0.85}
```

**Rationale:** The gene set is a classic NK-cell cytotoxic/regulatory signature (KLRD1/CD94, GNLY, IL2RB/CD122, CTSW, KLRF1/NKp80, KLRC1/NKG2A, XCL1, XCL2, CMC1), which are canonical NK markers. Notably, XCL1 (top marker), KLRC1, KLRF1, and especially SELL (CD62L) are most strongly enriched in the **CD56bright CD16dim NK cell** subset rather than the more cytotoxic CD56dim CD16bright subset (which typically lacks SELL/XCL1 dominance and shows higher FCGR3A/GZMB signatures). This subset is the immunoregulatory, cytokine-producing NK population found in PBMC, marked by high CD62L (SELL) for lymph-node homing and strong chemokine (XCL1/XCL2) expression.",ok,9715,1168,,0.03111,2,3,16.3
hao_cgdT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,gdT,Gamma delta T cell,0.85,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.85}",ok,4766,254,,0.012072,1,2,4.1
hao_cgdT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,gdT,Gamma delta T cell,0.75,"```json
{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.75}
```

**Reasoning:** The gene set combines pan-T-cell/TCR-complex genes (CD3D, CD3G) with genes highly specific to γδ T cells — **TRDC** (T-cell receptor delta constant) and **TARP** (an unrearranged TCR-gamma locus transcript) — both top markers for Gamma delta T cells in CellMarker. This is layered with a cytotoxic/effector signature (NKG7, CCL5, CST7, HCST, IL32) typical of effector/cytotoxic lymphocytes, which is consistent with the effector phenotype commonly seen in circulating γδ T cells (and overlapping with cytotoxic CD8+/NK profiles). The combination of TCR-δ/γ specific transcripts with cytotoxic granule/chemokine genes points most specifically to a **gamma delta T cell** cluster rather than conventional αβ CD8+ T cells or NK cells.",ok,9803,1126,,0.030866,2,3,16.9
