condition,id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,n_tool_calls,n_model_calls,latency_s,normalized,score,strict,lineage
plain Claude,hao_cEryth_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.97,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.97}",end_turn,170,264,,0.00298,,,,,,,Eryth,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.7,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.7}",end_turn,137,43,,0.000704,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cEryth_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.95,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.95}",end_turn,170,320,,0.00354,,,,,,,Eryth,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (CD34+),0.55,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (CD34+)"", ""confidence"": 0.55}
```",end_turn,138,48,,0.000756,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (CD34+ progenitor),0.35,"{""cell_type"": ""Hematopoietic stem/progenitor cell (CD34+ progenitor)"", ""confidence"": 0.35}",end_turn,137,48,,0.000754,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,HSPC,"Hematopoietic stem/progenitor cells (HSPCs), likely early myeloid progenitor",0.6,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs), likely early myeloid progenitor"", ""confidence"": 0.6}",end_turn,170,454,,0.00488,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC/CD34+ progenitor),0.8,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC/CD34+ progenitor)"", ""confidence"": 0.8}
```",end_turn,139,58,,0.000858,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell or lymphoid progenitor (insufficient markers for definitive PBMC subtype identification),0.15,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell or lymphoid progenitor (insufficient markers for definitive PBMC subtype identification)"", ""confidence"": 0.15}
```",end_turn,85,73,,0.0009,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,HSPC,Naive T cells,0.45,"```json
{""cell_type"": ""Naive T cells"", ""confidence"": 0.45}
```",end_turn,170,525,,0.00559,,,,,,,T cell (CD4/CD8/other unclear),0.0,0.0,other
plain Claude,hao_cHSPC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.45,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.45}
```",end_turn,170,658,,0.00692,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,HSPC,Hematopoietic progenitor / stem cell (CD34+ precursor),0.4,"```json
{""cell_type"": ""Hematopoietic progenitor / stem cell (CD34+ precursor)"", ""confidence"": 0.4}
```",end_turn,95,52,,0.00071,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.72,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.72}
```",end_turn,170,615,,0.00649,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.5,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.5}
```",end_turn,107,48,,0.000694,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.4,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.4}
```",end_turn,89,560,,0.005778,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.7,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.7}",end_turn,137,121,,0.001484,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,HSPC,"Hematopoietic stem/progenitor cells (HSPCs, CD34+)",0.55,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs, CD34+)"", ""confidence"": 0.55}",end_turn,107,578,,0.005994,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,HSPC,Plasmacytoid dendritic cells (pDCs),0.55,"{""cell_type"": ""Plasmacytoid dendritic cells (pDCs)"", ""confidence"": 0.55}",end_turn,125,465,,0.0049,,,,,,,pDC,0.0,0.0,other
plain Claude,hao_cHSPC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,HSPC,"Hematopoietic stem/progenitor cells (HSPCs), likely early myeloid progenitors",0.6,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs), likely early myeloid progenitors"", ""confidence"": 0.6}
```",end_turn,170,585,,0.00619,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.65,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.65}
```",end_turn,137,48,,0.000754,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.7,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.7}",end_turn,141,43,,0.000712,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cILC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,ILC,"CD4+ T cell (memory/Th2-like, likely Treg-enriched based on TNFRSF18/TNFRSF4 and GATA3)",0.6,"{""cell_type"": ""CD4+ T cell (memory/Th2-like, likely Treg-enriched based on TNFRSF18/TNFRSF4 and GATA3)"", ""confidence"": 0.6}",end_turn,140,72,,0.001,,,,,,,Treg,0.0,0.0,other
plain Claude,hao_cHSPC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,HSPC,"Hematopoietic stem/progenitor cells (HSPCs), likely myeloid progenitor lineage",0.65,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs), likely myeloid progenitor lineage"", ""confidence"": 0.65}",end_turn,170,487,,0.00521,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cHSPC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.85,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.85}",end_turn,170,390,,0.00424,,,,,,,HSPC,1.0,1.0,other
plain Claude,hao_cILC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,ILC,"T cell (likely gamma-delta T cell subset, given TRDC and CD7 expression)",0.6,"```json
{""cell_type"": ""T cell (likely gamma-delta T cell subset, given TRDC and CD7 expression)"", ""confidence"": 0.6}
```",end_turn,138,57,,0.000846,,,,,,,gdT,0.0,0.0,other
plain Claude,hao_cILC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,ILC,CD4+ T cells (likely Th2/regulatory T cell subset),0.65,"{""cell_type"": ""CD4+ T cells (likely Th2/regulatory T cell subset)"", ""confidence"": 0.65}",end_turn,170,301,,0.00335,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cILC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,ILC,NK cell (activated),0.55,"```json
{""cell_type"": ""NK cell (activated)"", ""confidence"": 0.55}
```",end_turn,131,34,,0.000602,,,,,,,NK,0.0,0.0,other
plain Claude,hao_cILC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,ILC,T cell (likely CD4+ or CD8+ resting/naive T lymphocyte),0.75,"{""cell_type"": ""T cell (likely CD4+ or CD8+ resting/naive T lymphocyte)"", ""confidence"": 0.75}",end_turn,170,317,,0.00351,,,,,,,T cell (CD4/CD8/other unclear),0.0,0.0,other
plain Claude,hao_cILC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,ILC,gamma-delta T cell,0.55,"{""cell_type"": ""gamma-delta T cell"", ""confidence"": 0.55}",end_turn,134,30,,0.000568,,,,,,,gdT,0.0,0.0,other
plain Claude,hao_cILC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,ILC,T cell (or NK cell) - lymphocyte subset expressing FXYD5,0.3,"{""cell_type"": ""T cell (or NK cell) - lymphocyte subset expressing FXYD5"", ""confidence"": 0.3}",end_turn,86,48,,0.000652,,,,,,,T cell (CD4/CD8/other unclear),0.0,0.0,other
plain Claude,hao_cILC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,ILC,Activated NK cells (or activated cytotoxic T/NK lymphocytes),0.55,"{""cell_type"": ""Activated NK cells (or activated cytotoxic T/NK lymphocytes)"", ""confidence"": 0.55}",end_turn,170,482,,0.00516,,,,,,,NK,0.0,0.0,other
plain Claude,hao_cILC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,ILC,Gamma delta (γδ) T cells,0.65,"{""cell_type"": ""Gamma delta (γδ) T cells"", ""confidence"": 0.65}",end_turn,170,436,,0.0047,,,,,,,gdT,0.0,0.0,other
plain Claude,hao_cILC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,ILC,Platelets,0.55,"{""cell_type"": ""Platelets"", ""confidence"": 0.55}",end_turn,89,260,,0.002778,,,,,,,Platelet,0.0,0.0,other
plain Claude,hao_cILC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,ILC,"CD4+ T cell (memory/regulatory subset, possibly Treg or CD161+ Th17-like T cells)",0.55,"{""cell_type"": ""CD4+ T cell (memory/regulatory subset, possibly Treg or CD161+ Th17-like T cells)"", ""confidence"": 0.55}",end_turn,100,229,,0.00249,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cILC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,ILC,NK cells,0.6,"{""cell_type"": ""NK cells"", ""confidence"": 0.6}",end_turn,107,246,,0.002674,,,,,,,NK,0.0,0.0,other
plain Claude,hao_cILC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,ILC,CD4+ memory/effector T cell (likely Th17 or activated regulatory-like T cell subset),0.55,"```json
{""cell_type"": ""CD4+ memory/effector T cell (likely Th17 or activated regulatory-like T cell subset)"", ""confidence"": 0.55}
```",end_turn,110,61,,0.00083,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cILC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,ILC,"CD4+ T cell (memory/Th2-like, likely regulatory or activated helper T cell subset)",0.6,"{""cell_type"": ""CD4+ T cell (memory/Th2-like, likely regulatory or activated helper T cell subset)"", ""confidence"": 0.6}",end_turn,140,56,,0.00084,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cILC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,ILC,NK cells (or KLRB1+ T cell subset such as MAIT/NKT cells),0.55,"{""cell_type"": ""NK cells (or KLRB1+ T cell subset such as MAIT/NKT cells)"", ""confidence"": 0.55}",end_turn,125,284,,0.00309,,,,,,,NK,0.0,0.0,other
plain Claude,hao_cILC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,ILC,"CD4+ T cells (memory/helper, possibly Th2-skewed)",0.6,"{""cell_type"": ""CD4+ T cells (memory/helper, possibly Th2-skewed)"", ""confidence"": 0.6}",end_turn,170,392,,0.00426,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cILC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,ILC,CD4+ T cells (memory/Th2-skewed),0.65,"{""cell_type"": ""CD4+ T cells (memory/Th2-skewed)"", ""confidence"": 0.65}",end_turn,140,221,,0.00249,,,,,,,CD4 TCM,0.0,0.0,other
plain Claude,hao_cILC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,ILC,"CD4+ memory/regulatory T cell (Th2-like, IL7R+ GATA3+ TNFRSF4+ activated helper T cell)",0.6,"{""cell_type"": ""CD4+ memory/regulatory T cell (Th2-like, IL7R+ GATA3+ TNFRSF4+ activated helper T cell)"", ""confidence"": 0.6}",end_turn,140,72,,0.001,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cILC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,ILC,CD4+ T cells (Th2/regulatory T cell phenotype),0.65,"{""cell_type"": ""CD4+ T cells (Th2/regulatory T cell phenotype)"", ""confidence"": 0.65}",end_turn,170,453,,0.00487,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cMAIT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,MAIT,"CD4+/CD8+ memory T cell (effector memory, likely CD8+ or NKT-like, KLRB1+ GZMK+ IL7R+ subset)",0.65,"```json
{""cell_type"": ""CD4+/CD8+ memory T cell (effector memory, likely CD8+ or NKT-like, KLRB1+ GZMK+ IL7R+ subset)"", ""confidence"": 0.65}
```",end_turn,138,83,,0.001106,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cILC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,ILC,CD4+ T cells (Th2-like/regulatory T cell phenotype),0.6,"{""cell_type"": ""CD4+ T cells (Th2-like/regulatory T cell phenotype)"", ""confidence"": 0.6}",end_turn,170,426,,0.0046,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other
plain Claude,hao_cMAIT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,MAIT,"MAIT cells (mucosal-associated invariant T cells, CD8+ memory T cell subset)",0.7,"{""cell_type"": ""MAIT cells (mucosal-associated invariant T cells, CD8+ memory T cell subset)"", ""confidence"": 0.7}",end_turn,132,55,,0.000814,,,,,,,MAIT,1.0,1.0,other T
plain Claude,hao_cMAIT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,MAIT,CD8+ cytotoxic T cell (effector/memory),0.65,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.65}",end_turn,131,42,,0.000682,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,MAIT,"CD8+ memory/effector T cells (KLRB1+ GZMK+ subset, possibly MAIT-like)",0.55,"```json
{""cell_type"": ""CD8+ memory/effector T cells (KLRB1+ GZMK+ subset, possibly MAIT-like)"", ""confidence"": 0.55}
```",end_turn,170,513,,0.00547,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,MAIT,"T cell (likely CD4+ memory/effector T cell, with some NK/cytotoxic features)",0.55,"```json
{""cell_type"": ""T cell (likely CD4+ memory/effector T cell, with some NK/cytotoxic features)"", ""confidence"": 0.55}
```",end_turn,130,59,,0.00085,,,,,,,CD4 T cell (subtype unclear),0.0,0.0,other T
plain Claude,hao_cMAIT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,MAIT,MAIT (mucosal-associated invariant T) cells,0.65,"{""cell_type"": ""MAIT (mucosal-associated invariant T) cells"", ""confidence"": 0.65}",end_turn,170,429,,0.00463,,,,,,,MAIT,1.0,1.0,other T
plain Claude,hao_cMAIT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,MAIT,CD8+ cytotoxic T cell (effector/memory),0.7,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.7}",end_turn,170,287,,0.00321,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,MAIT,"NK cell / NKT cell / memory T cell (KLRB1+, e.g., MAIT or Th17-like CD4+ T cell)",0.3,"```json
{""cell_type"": ""NK cell / NKT cell / memory T cell (KLRB1+, e.g., MAIT or Th17-like CD4+ T cell)"", ""confidence"": 0.3}
```",end_turn,86,73,,0.000902,,,,,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
plain Claude,hao_cMAIT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,MAIT,NK cell,0.5,"{""cell_type"": ""NK cell"", ""confidence"": 0.5}",end_turn,89,100,,0.001178,,,,,,,NK,0.0,0.0,other T
plain Claude,hao_cMAIT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,MAIT,"CD8+ memory/effector T cells (or CD161+ memory T cells, e.g., MAIT-like/Tem)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (or CD161+ memory T cells, e.g., MAIT-like/Tem)"", ""confidence"": 0.6}",end_turn,96,62,,0.000812,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,MAIT,T cells (likely CD8+ cytotoxic T cells),0.7,"{""cell_type"": ""T cells (likely CD8+ cytotoxic T cells)"", ""confidence"": 0.7}",end_turn,170,588,,0.00622,,,,,,,CD8 T cell (subtype unclear),0.0,0.0,other T
plain Claude,hao_cMAIT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,MAIT,"Memory/Effector CD4+ or CD8+ T cell (CD161+, likely CD8+ memory T cell or MAIT-like)",0.65,"```json
{""cell_type"": ""Memory/Effector CD4+ or CD8+ T cell (CD161+, likely CD8+ memory T cell or MAIT-like)"", ""confidence"": 0.65}
```",end_turn,110,73,,0.00095,,,,,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
plain Claude,hao_cMAIT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,MAIT,"CD4+/CD8+ memory T cells (likely CD8+ effector memory / MAIT-like, KLRB1+GZMK+IL7R+)",0.65,"{""cell_type"": ""CD4+/CD8+ memory T cells (likely CD8+ effector memory / MAIT-like, KLRB1+GZMK+IL7R+)"", ""confidence"": 0.65}",end_turn,138,73,,0.001006,,,,,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
plain Claude,hao_cMAIT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,MAIT,CD8+ memory/effector T cells (GZMK+ effector memory T cells),0.7,"{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ effector memory T cells)"", ""confidence"": 0.7}",end_turn,125,336,,0.00361,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,MAIT,CD8+ memory/effector T cells (GZMK+ CD8 T cells),0.65,"```json
{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ CD8 T cells)"", ""confidence"": 0.65}
```

**Reasoning:** 
- **KLRB1** (CD161) – marks a subset of T cells (and NK cells) with innate-like features.
- **IL7R** (CD127) – classic marker of memory T cells (and some ILCs), indicating IL-7 dependent survival, typical of memory/naïve T lymphocytes.
- **GZMK** – granzyme K, a marker enriched in a distinct subset of memory/effector CD8+ T cells (and some NK cells), often associated with an intermediate cytotoxic phenotype.

The combination of **IL7R + KLRB1 + GZMK** is a well-recognized signature for **CD8+ T effector memory cells (Tem)**, sometimes also seen in MAIT cells (which co-express KLRB1 and IL7R) — but the presence of GZMK leans more toward conventional CD8 Tem rather than NK cells (which usually lack IL7R).",end_turn,107,536,,0.005574,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,MAIT,"CD8+ memory/effector T cells (including MAIT-like cells, based on KLRB1, IL7R, GZMK, CD69, CXCR4 expression)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (including MAIT-like cells, based on KLRB1, IL7R, GZMK, CD69, CXCR4 expression)"", ""confidence"": 0.6}",end_turn,170,418,,0.00452,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,MAIT,"CD8+ memory/effector T cells (CD161+ IL7R+ GZMK+ subset, e.g., MAIT-like or memory CD8 T cells)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (CD161+ IL7R+ GZMK+ subset, e.g., MAIT-like or memory CD8 T cells)"", ""confidence"": 0.6}",end_turn,138,76,,0.001036,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,MAIT,"CD8+ memory/effector T cell (CD161+ GZMK+ subset, possibly MAIT-like)",0.6,"```json
{""cell_type"": ""CD8+ memory/effector T cell (CD161+ GZMK+ subset, possibly MAIT-like)"", ""confidence"": 0.6}
```",end_turn,138,64,,0.000916,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cMAIT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,MAIT,"CD8+ memory T cells (possibly MAIT-like, based on KLRB1/GZMK/IL7R/CD69 expression)",0.6,"{""cell_type"": ""CD8+ memory T cells (possibly MAIT-like, based on KLRB1/GZMK/IL7R/CD69 expression)"", ""confidence"": 0.6}",end_turn,170,416,,0.0045,,,,,,,CD8 TCM,0.0,0.0,other T
plain Claude,hao_cNK_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,NK,NK cell (natural killer cell),0.95,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.95}",end_turn,132,33,,0.000594,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cMAIT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,MAIT,"CD8+ memory T cells (likely effector memory/MAIT-like, marked by KLRB1, GZMK, IL7R, CD69, CXCR4)",0.6,"{""cell_type"": ""CD8+ memory T cells (likely effector memory/MAIT-like, marked by KLRB1, GZMK, IL7R, CD69, CXCR4)"", ""confidence"": 0.6}",end_turn,170,394,,0.00428,,,,,,,CD8 TEM,0.0,0.0,other T
plain Claude,hao_cNK_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,NK,NK cell (natural killer cell),0.85,"```json
{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.85}
```",end_turn,136,38,,0.000652,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,NK,NK cell (natural killer cell),0.9,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.9}",end_turn,170,310,,0.00344,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,NK,Cytotoxic NK cell / effector CD8+ T cell (cytotoxic lymphocyte),0.65,"{""cell_type"": ""Cytotoxic NK cell / effector CD8+ T cell (cytotoxic lymphocyte)"", ""confidence"": 0.65}",end_turn,135,57,,0.00084,,,,,,,Unknown / low-quality / no cell type given,0.0,0.0,NK
plain Claude,hao_cNK_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,NK,NK cell (CD56dim CD16+ natural killer cell),0.9,"{""cell_type"": ""NK cell (CD56dim CD16+ natural killer cell)"", ""confidence"": 0.9}",end_turn,170,306,,0.0034,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,NK,Gamma-delta (γδ) T cells,0.75,"{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.75}",end_turn,140,189,,0.00217,,,,,,,gdT,0.0,0.0,NK
plain Claude,hao_cNK_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,NK,NK cell (Natural Killer cell),0.85,"{""cell_type"": ""NK cell (Natural Killer cell)"", ""confidence"": 0.85}",end_turn,170,377,,0.00411,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,NK,NK cells (or cytotoxic T cells),0.55,"```json
{""cell_type"": ""NK cells (or cytotoxic T cells)"", ""confidence"": 0.55}
```",end_turn,85,42,,0.00059,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,NK,NK cell (or cytotoxic T cell),0.6,"{""cell_type"": ""NK cell (or cytotoxic T cell)"", ""confidence"": 0.6}",end_turn,89,96,,0.001138,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,NK,NK cell (or cytotoxic T cell),0.7,"```json
{""cell_type"": ""NK cell (or cytotoxic T cell)"", ""confidence"": 0.7}
```",end_turn,94,42,,0.000608,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,NK,"NK cells (cytotoxic lymphocytes, NK/CD8+ T cell)",0.75,"{""cell_type"": ""NK cells (cytotoxic lymphocytes, NK/CD8+ T cell)"", ""confidence"": 0.75}",end_turn,107,135,,0.001564,,,,,,,NK,1.0,1.0,NK
plain Claude,hao_cNK_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,NK,T lymphocyte (likely CD8+ or CD161+ effector/memory T cell subset),0.65,"```json
{""cell_type"": ""T lymphocyte (likely CD8+ or CD161+ effector/memory T cell subset)"", ""confidence"": 0.65}
```",end_turn,170,502,,0.00536,,,,,,,T cell (CD4/CD8/other unclear),0.0,0.0,NK
